CLASS_NAME,DEPT,COURSE_NUM,COURSE_TOPIC
Asset Management,GCOM,7750,
Real Estate Investments and Analysis,GCOM,7760,
Information Technology in Finance,GCOM,7770,
IT Project and Product Management,GCOM,7830,
IT Project and Product Management,GCOM,7830,
IT Project and Product Management,GCOM,7830,
IT Project Retrospectives,GCOM,7831,
IT Project Retrospectives,GCOM,7831,
International IT Project Retrospectives,GCOM,7832,
Enterprise IT Management,GCOM,7850,
Enterprise IT Management,GCOM,7850,
IT-Driven Organizational Transformation,GCOM,7860,
IT-Driven Organizational Transformation,GCOM,7860,
Foundations of Global Commerce,GCOM,7870,
Foundations of Global Commerce,GCOM,7870,
Foundations of Global Commerce,GCOM,7870,
Independent Study and Supervised Research,GCOM,7993,
"Global Development, Theories and Case Studies, Part Two",GDS,3020,
Engaged Learning for Global/Local Development,GDS,3110,
A Buddhist Approach to Development,GDS,3113,
"State, Society, & Development",GDS,4510,
University Museums Internship,GDS,4952,
Fourth-Year Seminar,GDS,4991,
Independent Study,GDS,4993,
Independent Study,GDS,4993,
Elementary German,GERM,1010,
German for Reading Knowledge,GERM,1015,
Elementary German,GERM,1020,
Elementary German,GERM,1020,
Elementary German,GERM,1020,
Elementary German,GERM,1020,
Intermediate German,GERM,2010,
Intermediate German,GERM,2010,
Intermediate German,GERM,2020,
Intermediate German,GERM,2020,
Intermediate German,GERM,2020,
Intermediate German,GERM,2020,
Grammar in Use,GERM,3000,
Texts and Interpretations,GERM,3010,
Survey of Literature I,GERM,3120,
Intermediate Composition and Conversation II,GERM,3240,
German Studies Roundtable,GERM,3290,
Language House Conversation,GERM,3300,
Topics in German Culture,GERM,3510,Exile and Migration
Topics in Business German:,GERM,3526,Start-Up in German
Fourth-Year Seminar,GERM,4600,
"Non-Topical Research, Preparation for Research",GERM,8998,
Non-Topical Research,GERM,8999,
"Non-Topical Research, Preparation for Doctoral Research",GERM,9998,
"Non-Topical Research, Preparation for Doctoral Research",GERM,9998,
"Non-Topical Research, Preparation for Doctoral Research",GERM,9998,
"Non-Topical Research, Preparation for Doctoral Research",GERM,9998,
Non-Topical Research,GERM,9999,
Non-Topical Research,GERM,9999,
Non-Topical Research,GERM,9999,
Non-Topical Research,GERM,9999,
Non-Topical Research,GERM,9999,
Non-Topical Research,GERM,9999,
Introduction to German Studies,GETR,3330,
Nazi Germany,GETR,3390,
Nazi Germany,GETR,3390,
Nazi Germany,GETR,3390,
Neighbors and Enemies,GETR,3462,
New Course in German in Translation,GETR,3559,Historical-Political Memory
Topics in film,GETR,3566,Dark Passages: Film Noir and Exile
Course(s) in English,GETR,3590,Fairy Tales
Course(s) in English,GETR,3590,Nietzsche
Course(s) in English,GETR,3590,Right-Wing Populism and the Far Right
Course(s) in English,GETR,3590,Medieval Stories of Love and Adventure
"Women, Childhood, Autobiography",GETR,3750,
Memory Speaks,GETR,3780,
Independent Study,GETR,4493,
New Course in German in Translation,GETR,7559,Historical-Political Memory
"History, Race, and Science in American Health Care",GNUR,5110,
Ethical and Legal Issues in Health Care,GNUR,5230,
Care Environment Management I & Leading Teams,GNUR,5260,
Introduction to the U.S. Health Care System,GNUR,5390,
Advanced Pathophysiology,GNUR,6010,
Advanced Pharmacology,GNUR,6020,
Advanced Pharmacology,GNUR,6020,
Advanced Pharmacology,GNUR,6020,
Advanced Pharmacology,GNUR,6020,
Advanced Pharmacology,GNUR,6020,
Advanced Pharmacology,GNUR,6020,
Advanced Pharmacology,GNUR,6020,
Advanced Pharmacology,GNUR,6020,
Advanced Pharmacology,GNUR,6020,
Advanced Pharmacology,GNUR,6020,
Advanced Health Assessment,GNUR,6025,
Advanced Health Assessment,GNUR,6025,
Advanced Health Assessment,GNUR,6025,
Advanced Health Assessment,GNUR,6025,
Advanced Health Assessment,GNUR,6025,
Advanced Health Assessment,GNUR,6025,
Advanced Neonatal & Pediatric Assessment and Reasoning,GNUR,6026,
Advanced Neonatal & Pediatric Assessment and Reasoning,GNUR,6026,
Advanced Neonatal & Pediatric Assessment and Reasoning,GNUR,6026,
Advanced Neonatal & Pediatric Assessment and Reasoning,GNUR,6026,
Transition to Advanced Practice,GNUR,6031,
Theoretical Foundations of Nursing,GNUR,6050,
Theoretical Foundations of Nursing,GNUR,6050,
Epidemiology and World Health,GNUR,6052,
Research and Biostatistical Processes for Health Care,GNUR,6054,
Health Policy: Local to Global,GNUR,6056,
Health Policy: Local to Global,GNUR,6056,
Mental Health Theories and Therapies,GNUR,6252,
AG-AC Seminar I,GNUR,6310,
Finance & Resource Management,GNUR,6455,
NNP Seminar III: Theory and Management of the High-Risk Neonate,GNUR,6623,
NNP Practicum III,GNUR,6626,
Women and Children Primary Care Practicum,GNUR,6630,
PNP-AC Seminar III: Diagnosis and Management of Pediatric Illness,GNUR,6633,
PNP-AC Practicum III,GNUR,6636,
PNP-AC Practicum III,GNUR,6636,
FNP Seminar II,GNUR,6642,
FNP Practicum II,GNUR,6644,
FNP Practicum II,GNUR,6644,
FNP Practicum II,GNUR,6644,
FNP Practicum II,GNUR,6644,
FNP Practicum II,GNUR,6644,
PNP-PC Seminar II,GNUR,6652,
PNP-PC Practicum II,GNUR,6654,
PNP-PC Practicum II,GNUR,6654,
PNP-PC Practicum II,GNUR,6654,
Independent Master's Study,GNUR,6993,
Independent Master's Study,GNUR,6993,
Independent Master's Study,GNUR,6993,
PMHNP Practicum II,GNUR,7254,
AG ACCNS Practicum II,GNUR,7313,
AG ACCNS Practicum II,GNUR,7313,
AG ACNP Practicum II,GNUR,7314,
AG ACNP Practicum II,GNUR,7314,
AG ACNP Practicum II,GNUR,7314,
AG ACNP Practicum II,GNUR,7314,
AG ACNP Practicum II,GNUR,7314,
AG ACNP Practicum II,GNUR,7314,
AG ACNP Practicum II,GNUR,7314,
AG ACNP Practicum II,GNUR,7314,
AG ACNP Practicum II,GNUR,7314,
AG ACNP Practicum II,GNUR,7314,
AG ACNP Practicum II,GNUR,7314,
An Introduction to Classroom & Clinical Teaching in Nursing,GNUR,8005,
Quantitative Research Methods,GNUR,8110,
Introduction to Qualitative Research Methods,GNUR,8120,
"Application of Practice Inquiry, Implementation Science and Scholarship",GNUR,8260,
Proposal Writing Seminar II,GNUR,8420,
Scholarship in Research Ethics,GNUR,8435,
Advanced Qualitative Data Analysis,GNUR,8460,
New Course in Graduate Nursing,GNUR,8559,Writing Enhancement for DNP Students
Quality and Safety in Healthcare Systems,GNUR,8620,
Nursing Ethics for Advanced Practice,GNUR,8640,
Evidence-Based Practice,GNUR,8660,
Resilient Leadership and Resource Management in Complex Healthcare Systems,GNUR,8670,
Independent Study,GNUR,8993,
Masters Research,GNUR,8998,
Masters Research,GNUR,8998,
Mentored Study,GNUR,9010,
Mentored Study,GNUR,9010,
Selected Topics,GNUR,9020,
Selected Topics,GNUR,9020,
Research Practicum I,GNUR,9110,
Research Practicum I,GNUR,9110,
Research Practicum I,GNUR,9110,
DNP Practicum,GNUR,9600,
DNP Practicum,GNUR,9600,
DNP Practicum,GNUR,9600,
DNP Practicum I: Development of the Scholary Practice Project Proposal,GNUR,9610,
DNP Practicum II: Implementation of the Scholarly Practice Project,GNUR,9620,
DNP Practicum III: Evaluation and Dissemination of the Scholarly Pratice,GNUR,9630,
DNP Practicum III: Evaluation and Dissemination of the Scholarly Pratice,GNUR,9630,
DNP Practicum III: Evaluation and Dissemination of the Scholarly Pratice,GNUR,9630,
DNP Practicum III: Evaluation and Dissemination of the Scholarly Pratice,GNUR,9630,
DNP Practicum III: Evaluation and Dissemination of the Scholarly Pratice,GNUR,9630,
DNP Practicum III: Evaluation and Dissemination of the Scholarly Pratice,GNUR,9630,
DNP Practicum III: Evaluation and Dissemination of the Scholarly Pratice,GNUR,9630,
DNP Practicum III: Evaluation and Dissemination of the Scholarly Pratice,GNUR,9630,
DNP Practicum III: Evaluation and Dissemination of the Scholarly Pratice,GNUR,9630,
DNP Practicum III: Evaluation and Dissemination of the Scholarly Pratice,GNUR,9630,
Dissertation Seminar,GNUR,9890,
Capstone,GNUR,9991,
DNP Research,GNUR,9997,
Doctoral Research,GNUR,9998,
Doctoral Research,GNUR,9998,
Doctoral Research,GNUR,9998,
Doctoral Research,GNUR,9998,
Dissertation Research,GNUR,9999,
Dissertation Research,GNUR,9999,
Dissertation Research,GNUR,9999,
Dissertation Research,GNUR,9999,
Dissertation Research,GNUR,9999,
Dissertation Research,GNUR,9999,
Dissertation Research,GNUR,9999,
Dissertation Research,GNUR,9999,
Elementary Greek,GREE,1020,
Elementary Greek,GREE,1020,
Elementary Greek,GREE,1020,
Intermediate Greek II,GREE,2020,
The New Testament I,GREE,2230,
Advanced Reading in Greek,GREE,3040,
Greek Distinguished Majors Thesis Writing,GREE,4999,
New Course in Greek,GREE,5559,Herodotus
New Course in Greek,GREE,5559,Greek Comedy
Independent Study,GREE,5993,
"Non-Topical Research, Preparation for Research",GREE,8998,
"Non-Topical Research, Preparation for Doctoral Research",GREE,9998,
Non-Topical Research,GREE,9999,
Non-Topical Research,GREE,9999,
Non-Topical Research,GREE,9999,
Non-Topical Research,GREE,9999,
Global Cultural Studies,GSGS,3030,
Global Cultural Studies,GSGS,3030,
Global Cultural Studies,GSGS,3030,
Global Cultural Studies,GSGS,3030,
Global Cultural Studies,GSGS,3030,
Global Cultural Studies,GSGS,3030,
Global Cultural Studies,GSGS,3030,
Global Cultural Studies,GSGS,3030,
Global Cultural Studies,GSGS,3030,
Global Cultural Studies,GSGS,3030,
Global Cultural Studies,GSGS,3030,
Global Cultural Studies,GSGS,3030,
"Global Studies Epistemology, Methodology & Methods",GSGS,3111,
Independent Study,GSGS,4993,
Fourth-year Seminar,GSMS,4991,
Independent Study,GSMS,4993,
New Course in Global Security and Justice,GSSJ,3559,
Capstone Seminar,GSSJ,4991,
Sustainable Energy Systems,GSVS,2050,
"Religion, Ethics, & Global Environments",GSVS,2210,
New Course in Global Environments and Sustainability,GSVS,2559,
Sustainability Leadership from the Grounds Up,GSVS,3150,
New Course in Global Environments and Sustainability,GSVS,3559,Multidisciplinary Design Thinking
Capstone Seminar in Global Studies Environments and Sustainability,GSVS,4991,
Capstone Seminar in Human Biology II,HBIO,4820,
Independent Research for Human Biology,HBIO,4960,
Thesis Research for Human Biology,HBIO,4999,
Introduction to Modern Hebrew II,HEBR,1020,
Elementary Biblical Hebrew II,HEBR,1420,
Intermediate Modern Hebrew,HEBR,2020,
Intermediate Biblical Hebrew II,HEBR,2420,
Advanced Modern Hebrew II,HEBR,3020,
Independent Study in Hebrew,HEBR,4993,
Independent Study in Hebrew,HEBR,8993,
Introductory Seminar in African History,HIAF,1501,Seeing Africa in the American Century
Modern African History,HIAF,2002,
Modern African History,HIAF,2002,
Modern African History,HIAF,2002,
Modern African History,HIAF,2002,
African Environmental History,HIAF,3112,
Introductory Seminar in East Asian History,HIEA,1501,Shanghai in Modern China
Introductory Seminar in East Asian History,HIEA,1501,Industrial Pollution and Society in East Asia
Introductory Seminar in East Asian History,HIEA,1501,Japan's Fukushima Disaster
Korean Civilization to 1900,HIEA,2091,
New Course in East Asian History,HIEA,2559,Post-WWII Japan through Film
China to the Tenth Century,HIEA,3111,
Late Imperial China,HIEA,3112,
Historical China and the World,HIEA,3162,
The Japanese Empire,HIEA,3172,
New Course in East Asian History,HIEA,3559,Democracy and the Body in Modern Japan
Seminar in East Asian History,HIEA,4501,Japanese Memory of the Second World War
Colloquium in East Asia,HIEA,4511,China and the World in Cold War
Independent Study in East Asia,HIEA,4993,
"Tutorial in ""China in Hot and Cold Wars in Modern Times"". . .",HIEA,9021,
An Introduction to the Historiography of Modern Korea,HIEA,9024,
Introductory Seminar in Post-1700 European History,HIEU,1502,"Immigration, Race, and Islam in Paris"
Roman Republic and Empire,HIEU,2041,
Roman Republic and Empire,HIEU,2041,
Roman Republic and Empire,HIEU,2041,
Roman Republic and Empire,HIEU,2041,
Roman Republic and Empire,HIEU,2041,
Roman Republic and Empire,HIEU,2041,
Roman Republic and Empire,HIEU,2041,
Modern Europe and the World,HIEU,2072,
Modern Europe and the World,HIEU,2072,
Modern Europe and the World,HIEU,2072,
Modern Europe and the World,HIEU,2072,
Modern Jewish History,HIEU,2102,
Modern Jewish History,HIEU,2102,
Modern Jewish History,HIEU,2102,
Modern Jewish History,HIEU,2102,
Britain since 1688: From the Glorious Revolution to Brexit,HIEU,2112,
Britain since 1688: From the Glorious Revolution to Brexit,HIEU,2112,
Britain since 1688: From the Glorious Revolution to Brexit,HIEU,2112,
Britain since 1688: From the Glorious Revolution to Brexit,HIEU,2112,
History of the Russian Empire 1700-1917,HIEU,2152,
New Course in European History,HIEU,2559,"Popular Culture and Society in Europe, 1848-1918"
"Supernatural Europe, 1500-1800",HIEU,2721,
"Supernatural Europe, 1500-1800",HIEU,2721,
"Supernatural Europe, 1500-1800",HIEU,2721,
"Supernatural Europe, 1500-1800",HIEU,2721,
Queer European History,HIEU,3002,
Greek and Roman Warfare,HIEU,3021,
Greek and Roman Warfare,HIEU,3021,
Greek and Roman Warfare,HIEU,3021,
Greek and Roman Warfare,HIEU,3021,
Greek and Roman Warfare,HIEU,3021,
Greek and Roman Warfare,HIEU,3021,
Greek and Roman Warfare,HIEU,3021,
Anglo-Saxon England,HIEU,3141,
Anglo-Saxon England,HIEU,3141,
Anglo-Saxon England,HIEU,3141,
Anglo-Saxon England,HIEU,3141,
Nazi Germany,HIEU,3390,
Nazi Germany,HIEU,3390,
Nazi Germany,HIEU,3390,
Nazi Germany,HIEU,3390,
Neighbors and Enemies in Germany,HIEU,3462,
Seminar in Pre-1700 European History,HIEU,4501,Warfare & Society in Early Medieval Mediterranean
Colloquium in Pre-1700 European History,HIEU,4511,Greece in the 5th Century
Greece in the Fifth Century,HIEU,5021,
Tutorial in Anglo-Saxon History,HIEU,9031,
Tutorial in Modern Jewish History,HIEU,9032,
Tutorial in the History of Tolerance and Intolerance,HIEU,9036,
"Modern Latin America, 1824 to Present",HILA,2002,
"Modern Latin America, 1824 to Present",HILA,2002,
"Modern Latin America, 1824 to Present",HILA,2002,
"Modern Latin America, 1824 to Present",HILA,2002,
New Course in Latin American History,HILA,3559,Human Rights in Latin America
New Course in Latin American History,HILA,3559,
The Making of the Modern Middle East,HIME,2002,
Colloquium in Middle East History,HIME,4511,Capitalism and the Middle East
Independent Study in Middle Eastern History,HIME,4993,
Independent Study in Middle Eastern History,HIME,4993,
Tutorial in Ottoman History,HIME,9024,
Elementary Hindi-Urdu,HIND,1020,
Elementary Hindi-Urdu,HIND,1020,
Elementary Hindi-Urdu,HIND,1020,
Intermediate Hindi,HIND,2020,
Advanced Hindi II,HIND,3020,
Twentieth-Century South Asia,HISA,3003,
Twentieth-Century South Asia,HISA,3003,
Twentieth-Century South Asia,HISA,3003,
Twentieth-Century South Asia,HISA,3003,
Seminar in South Asia,HISA,4501,Free Speech and Blasphemy
The Cold War,HIST,2214,
The Cold War,HIST,2214,
The Cold War,HIST,2214,
The Cold War,HIST,2214,
The Cold War,HIST,2214,
The Cold War,HIST,2214,
The Cold War,HIST,2214,
New Course in General History,HIST,3559,Conquest of India: Birth of Modern Imperialism
Major Seminar,HIST,4501,1944: The Ideological Origins of Our Times
Major Colloquium,HIST,4511,"Race, Religion, and Rights in Global Perspective"
Distinguished Majors Program-Special Seminar,HIST,4991,
Independent Study,HIST,4993,
Independent Study,HIST,4993,
Introduction to Scholarly Digital Editing,HIST,5000,
New Course in General History,HIST,5559,Transnational Radicalism: Haymarket to Pussy Riot
New Course in General History,HIST,5559,"Race, Religion, and Rights in Global Perspective"
Master's Essay Writing,HIST,8001,
Non-Topical Research,HIST,8999,
Non-Topical Research,HIST,8999,
Non-Topical Research,HIST,8999,
Non-Topical Research,HIST,8999,
Non-Topical Research,HIST,8999,
Non-Topical Research,HIST,8999,
Non-Topical Research,HIST,8999,
Non-Topical Research,HIST,8999,
Non-Topical Research,HIST,8999,
Non-Topical Research,HIST,8999,
Non-Topical Research,HIST,8999,
Non-Topical Research,HIST,8999,
Non-Topical Research,HIST,8999,
Non-Topical Research,HIST,8999,
Non-Topical Research,HIST,8999,
Tutorial in 20th Century International History,HIST,9026,
Readings in History,HIST,9960,
